2017-01-01T08:48:00+00:00; 0.300000
2017-01-01T13:18:00+00:00; 4.400000
2017-01-01T20:39:00+00:00; 0.400000
2017-01-02T01:21:00+00:00; 5.100000
2017-01-02T09:24:00+00:00; 0.400000
2017-01-02T13:54:00+00:00; 4.400000
2017-01-02T21:18:00+00:00; 0.400000
2017-01-03T02:00:00+00:00; 5.000000
2017-01-03T10:03:00+00:00; 0.400000
2017-01-03T14:39:00+00:00; 4.400000
2017-01-03T22:03:00+00:00; 0.400000
2017-01-04T02:48:00+00:00; 4.900000
2017-01-04T10:45:00+00:00; 0.400000
2017-01-04T15:24:00+00:00; 4.300000
2017-01-04T22:54:00+00:00; 0.400000
2017-01-05T03:39:00+00:00; 4.600000
2017-01-05T11:30:00+00:00; 0.300000
2017-01-05T16:18:00+00:00; 4.300000
2017-01-05T23:51:00+00:00; 0.400000
2017-01-06T04:39:00+00:00; 4.400000
2017-01-06T12:24:00+00:00; 0.300000
2017-01-06T17:18:00+00:00; 4.400000
2017-01-07T00:57:00+00:00; 0.400000
2017-01-07T05:48:00+00:00; 4.300000
2017-01-07T13:24:00+00:00; 0.400000
2017-01-07T18:24:00+00:00; 4.500000
2017-01-08T02:12:00+00:00; 0.400000
2017-01-08T07:00:00+00:00; 4.200000
2017-01-08T14:27:00+00:00; 0.400000
2017-01-08T19:30:00+00:00; 4.800000
2017-01-09T03:30:00+00:00; 0.300000
2017-01-09T08:12:00+00:00; 4.200000
2017-01-09T15:33:00+00:00; 0.300000
2017-01-09T20:33:00+00:00; 5.000000
2017-01-10T04:36:00+00:00; 0.300000
2017-01-10T09:15:00+00:00; 4.200000
2017-01-10T16:36:00+00:00; 0.300000
2017-01-10T21:30:00+00:00; 5.200000
2017-01-11T05:39:00+00:00; 0.300000
2017-01-11T10:12:00+00:00; 4.400000
2017-01-11T17:33:00+00:00; 0.300000
2017-01-11T22:24:00+00:00; 5.400000
2017-01-12T06:33:00+00:00; 0.300000
2017-01-12T11:03:00+00:00; 4.500000
2017-01-12T18:27:00+00:00; 0.300000
2017-01-12T23:12:00+00:00; 5.500000
2017-01-13T07:24:00+00:00; 0.300000
2017-01-13T11:51:00+00:00; 4.700000
2017-01-13T19:18:00+00:00; 0.300000
2017-01-14T00:00:00+00:00; 5.600000
2017-01-14T08:09:00+00:00; 0.300000
2017-01-14T12:36:00+00:00; 4.800000
2017-01-14T20:06:00+00:00; 0.400000
2017-01-15T00:45:00+00:00; 5.500000
2017-01-15T08:51:00+00:00; 0.400000
2017-01-15T13:18:00+00:00; 4.800000
2017-01-15T20:48:00+00:00; 0.500000
2017-01-16T01:27:00+00:00; 5.400000
2017-01-16T09:33:00+00:00; 0.400000
2017-01-16T14:00:00+00:00; 4.700000
2017-01-16T21:33:00+00:00; 0.400000
2017-01-17T02:15:00+00:00; 5.100000
2017-01-17T10:12:00+00:00; 0.400000
2017-01-17T14:45:00+00:00; 4.600000
2017-01-17T22:15:00+00:00; 0.500000
2017-01-18T03:00:00+00:00; 4.800000
2017-01-18T10:48:00+00:00; 0.400000
2017-01-18T15:33:00+00:00; 4.400000
2017-01-18T23:00:00+00:00; 0.500000
2017-01-19T03:51:00+00:00; 4.400000
2017-01-19T11:27:00+00:00; 0.500000
2017-01-19T16:24:00+00:00; 4.300000
2017-01-19T23:48:00+00:00; 0.600000
2017-01-20T04:48:00+00:00; 4.100000
2017-01-20T12:09:00+00:00; 0.600000
2017-01-20T17:24:00+00:00; 4.200000
2017-01-21T00:48:00+00:00; 0.700000
2017-01-21T05:51:00+00:00; 3.800000
2017-01-21T12:57:00+00:00; 0.700000
2017-01-21T18:27:00+00:00; 4.200000
2017-01-22T01:57:00+00:00; 0.800000
2017-01-22T07:03:00+00:00; 3.600000
2017-01-22T13:57:00+00:00; 0.800000
2017-01-22T19:33:00+00:00; 4.200000
2017-01-23T03:06:00+00:00; 0.700000
2017-01-23T08:12:00+00:00; 3.700000
2017-01-23T15:00:00+00:00; 0.800000
2017-01-23T20:30:00+00:00; 4.200000
2017-01-24T04:09:00+00:00; 0.600000
2017-01-24T09:15:00+00:00; 3.800000
2017-01-24T16:06:00+00:00; 0.700000
2017-01-24T21:24:00+00:00; 4.400000
2017-01-25T05:09:00+00:00; 0.500000
2017-01-25T10:06:00+00:00; 4.000000
2017-01-25T16:57:00+00:00; 0.600000
2017-01-25T22:09:00+00:00; 4.700000
2017-01-26T05:57:00+00:00; 0.400000
2017-01-26T10:45:00+00:00; 4.200000
2017-01-26T17:45:00+00:00; 0.500000
2017-01-26T22:48:00+00:00; 4.900000
2017-01-27T06:39:00+00:00; 0.400000
2017-01-27T11:21:00+00:00; 4.300000
2017-01-27T18:27:00+00:00; 0.500000
2017-01-27T23:21:00+00:00; 5.100000
2017-01-28T07:18:00+00:00; 0.400000
2017-01-28T11:54:00+00:00; 4.400000
2017-01-28T19:09:00+00:00; 0.400000
2017-01-28T23:57:00+00:00; 5.300000
2017-01-29T07:51:00+00:00; 0.400000
2017-01-29T12:24:00+00:00; 4.500000
2017-01-29T19:48:00+00:00; 0.400000
2017-01-30T00:27:00+00:00; 5.300000
2017-01-30T08:27:00+00:00; 0.400000
2017-01-30T12:57:00+00:00; 4.700000
2017-01-30T20:30:00+00:00; 0.400000
2017-01-31T01:03:00+00:00; 5.300000
2017-01-31T09:03:00+00:00; 0.400000
2017-01-31T13:33:00+00:00; 4.800000
2017-01-31T21:12:00+00:00; 0.400000
2017-02-01T01:42:00+00:00; 5.200000
2017-02-01T09:42:00+00:00; 0.400000
2017-02-01T14:09:00+00:00; 4.800000
2017-02-01T21:54:00+00:00; 0.400000
2017-02-02T02:27:00+00:00; 5.000000
2017-02-02T10:24:00+00:00; 0.300000
2017-02-02T14:54:00+00:00; 4.800000
2017-02-02T22:42:00+00:00; 0.400000
2017-02-03T03:15:00+00:00; 4.700000
2017-02-03T11:06:00+00:00; 0.300000
